Mvir[M_sun/h] sigma(M,0) D(z) D(z_f,peak) c_vir
2.469000e+13 1.249335 1.000000 0.664208 7.751514
2.446000e+13 1.251562 1.000000 0.663918 7.759696
2.429000e+13 1.253223 1.000000 0.663703 7.765796
2.413000e+13 1.254798 1.000000 0.663498 7.771579
2.382000e+13 1.257882 1.000000 0.663099 7.782898
2.378000e+13 1.258283 1.000000 0.663047 7.784369
2.374000e+13 1.258685 1.000000 0.662995 7.785844
2.354000e+13 1.260706 1.000000 0.662734 7.793257
2.252000e+13 1.271314 1.000000 0.661370 7.832123
2.247000e+13 1.271848 1.000000 0.661302 7.834077
2.235000e+13 1.273134 1.000000 0.661137 7.838784
2.231000e+13 1.273564 1.000000 0.661082 7.840357
2.228000e+13 1.273888 1.000000 0.661041 7.841543
2.208000e+13 1.276055 1.000000 0.660764 7.849470
2.203000e+13 1.276600 1.000000 0.660694 7.851463
2.199000e+13 1.277038 1.000000 0.660638 7.853065
2.177000e+13 1.279458 1.000000 0.660330 7.861912
2.176000e+13 1.279569 1.000000 0.660316 7.862318
2.174000e+13 1.279790 1.000000 0.660288 7.863126
2.168000e+13 1.280456 1.000000 0.660203 7.865560
2.163000e+13 1.281012 1.000000 0.660132 7.867592
2.142000e+13 1.283365 1.000000 0.659833 7.876188
2.130000e+13 1.284720 1.000000 0.659661 7.881137
2.121000e+13 1.285743 1.000000 0.659531 7.884872
2.109000e+13 1.287113 1.000000 0.659357 7.889874
2.095000e+13 1.288723 1.000000 0.659154 7.895750
2.093000e+13 1.288954 1.000000 0.659124 7.896593
2.091000e+13 1.289185 1.000000 0.659095 7.897436
2.085000e+13 1.289880 1.000000 0.659007 7.899972
2.044000e+13 1.294688 1.000000 0.658400 7.917507
2.035000e+13 1.295758 1.000000 0.658265 7.921407
2.031000e+13 1.296235 1.000000 0.658205 7.923145
2.016000e+13 1.298033 1.000000 0.657979 7.929697
2.000000e+13 1.299968 1.000000 0.657736 7.936746
1.999000e+13 1.300089 1.000000 0.657721 7.937186
1.996000e+13 1.300454 1.000000 0.657675 7.938516
1.942000e+13 1.307126 1.000000 0.656839 7.962799
1.910000e+13 1.311176 1.000000 0.656334 7.977526
1.901000e+13 1.312329 1.000000 0.656191 7.981717
1.888000e+13 1.314004 1.000000 0.655982 7.987803
1.879000e+13 1.315172 1.000000 0.655837 7.992046
1.860000e+13 1.317657 1.000000 0.655528 8.001071
1.838000e+13 1.320569 1.000000 0.655168 8.011641
1.832000e+13 1.321370 1.000000 0.655068 8.014548
1.829000e+13 1.321771 1.000000 0.655019 8.016003
1.827000e+13 1.322039 1.000000 0.654986 8.016975
1.826000e+13 1.322173 1.000000 0.654969 8.017461
1.813000e+13 1.323925 1.000000 0.654753 8.023816
1.810000e+13 1.324331 1.000000 0.654702 8.025289
1.782000e+13 1.328158 1.000000 0.654231 8.039163
1.762000e+13 1.330932 1.000000 0.653889 8.049214
1.755000e+13 1.331911 1.000000 0.653769 8.052760
1.745000e+13 1.333317 1.000000 0.653596 8.057852
1.734000e+13 1.334874 1.000000 0.653405 8.063489
1.728000e+13 1.335727 1.000000 0.653301 8.066576
1.712000e+13 1.338020 1.000000 0.653020 8.074874
1.698000e+13 1.340046 1.000000 0.652772 8.082203
1.698000e+13 1.340046 1.000000 0.652772 8.082203
1.687000e+13 1.341650 1.000000 0.652576 8.088003
1.686000e+13 1.341797 1.000000 0.652558 8.088534
1.641000e+13 1.348486 1.000000 0.651744 8.112705
1.624000e+13 1.351066 1.000000 0.651431 8.122020
1.606000e+13 1.353830 1.000000 0.651096 8.131995
1.592000e+13 1.356003 1.000000 0.650833 8.139834
1.592000e+13 1.356003 1.000000 0.650833 8.139834
1.591000e+13 1.356159 1.000000 0.650814 8.140396
1.558000e+13 1.361369 1.000000 0.650186 8.159178
1.556000e+13 1.361689 1.000000 0.650147 8.160331
1.552000e+13 1.362329 1.000000 0.650070 8.162637
1.547000e+13 1.363133 1.000000 0.649973 8.165533
1.546000e+13 1.363294 1.000000 0.649954 8.166113
1.546000e+13 1.363294 1.000000 0.649954 8.166113
1.539000e+13 1.364424 1.000000 0.649818 8.170183
1.525000e+13 1.366702 1.000000 0.649544 8.178385
1.508000e+13 1.369498 1.000000 0.649209 8.188448
1.494000e+13 1.371827 1.000000 0.648930 8.196827
1.491000e+13 1.372329 1.000000 0.648870 8.198632
1.490000e+13 1.372497 1.000000 0.648850 8.199236
1.487000e+13 1.373001 1.000000 0.648790 8.201049
1.486000e+13 1.373169 1.000000 0.648770 8.201653
1.484000e+13 1.373505 1.000000 0.648730 8.202861
1.469000e+13 1.376046 1.000000 0.648426 8.211996
1.450000e+13 1.379306 1.000000 0.648038 8.223709
1.448000e+13 1.379652 1.000000 0.647996 8.224952
1.425000e+13 1.383666 1.000000 0.647519 8.239365
1.421000e+13 1.384372 1.000000 0.647436 8.241899
1.418000e+13 1.384902 1.000000 0.647373 8.243801
1.407000e+13 1.386858 1.000000 0.647141 8.250819
1.406000e+13 1.387037 1.000000 0.647120 8.251461
1.399000e+13 1.388291 1.000000 0.646971 8.255959
1.390000e+13 1.389914 1.000000 0.646779 8.261779
1.388000e+13 1.390276 1.000000 0.646736 8.263077
1.384000e+13 1.391002 1.000000 0.646651 8.265680
1.366000e+13 1.394298 1.000000 0.646262 8.277492
1.361000e+13 1.395222 1.000000 0.646153 8.280802
1.357000e+13 1.395964 1.000000 0.646065 8.283460
1.356000e+13 1.396150 1.000000 0.646043 8.284126
1.353000e+13 1.396709 1.000000 0.645978 8.286128
1.347000e+13 1.397830 1.000000 0.645846 8.290143
1.333000e+13 1.400467 1.000000 0.645536 8.299583
1.322000e+13 1.402560 1.000000 0.645290 8.307072
1.316000e+13 1.403709 1.000000 0.645156 8.311182
1.312000e+13 1.404479 1.000000 0.645065 8.313936
1.306000e+13 1.405639 1.000000 0.644930 8.318085
1.305000e+13 1.405832 1.000000 0.644907 8.318775
1.300000e+13 1.406804 1.000000 0.644793 8.322250
1.293000e+13 1.408171 1.000000 0.644633 8.327137
1.281000e+13 1.410533 1.000000 0.644358 8.335577
1.278000e+13 1.411127 1.000000 0.644288 8.337699
1.272000e+13 1.412320 1.000000 0.644149 8.341961
1.269000e+13 1.412919 1.000000 0.644080 8.344100
1.269000e+13 1.412919 1.000000 0.644080 8.344100
1.264000e+13 1.413921 1.000000 0.643963 8.347678
1.263000e+13 1.414122 1.000000 0.643939 8.348396
1.248000e+13 1.417155 1.000000 0.643587 8.359222
1.245000e+13 1.417767 1.000000 0.643516 8.361406
1.243000e+13 1.418176 1.000000 0.643468 8.362866
1.226000e+13 1.421678 1.000000 0.643062 8.375357
1.225000e+13 1.421885 1.000000 0.643038 8.376095
1.222000e+13 1.422509 1.000000 0.642966 8.378320
1.221000e+13 1.422718 1.000000 0.642942 8.379066
1.214000e+13 1.424182 1.000000 0.642772 8.384284
1.207000e+13 1.425655 1.000000 0.642602 8.389534
1.202000e+13 1.426713 1.000000 0.642480 8.393304
1.189000e+13 1.429487 1.000000 0.642160 8.403185
1.188000e+13 1.429702 1.000000 0.642135 8.403950
1.184000e+13 1.430563 1.000000 0.642036 8.407016
1.183000e+13 1.430778 1.000000 0.642011 8.407782
1.179000e+13 1.431643 1.000000 0.641911 8.410861
1.177000e+13 1.432077 1.000000 0.641861 8.412406
1.174000e+13 1.432729 1.000000 0.641786 8.414727
1.171000e+13 1.433383 1.000000 0.641711 8.417054
1.162000e+13 1.435355 1.000000 0.641484 8.424071
1.154000e+13 1.437122 1.000000 0.641282 8.430356
1.148000e+13 1.438457 1.000000 0.641128 8.435103
1.141000e+13 1.440023 1.000000 0.640949 8.440671
1.141000e+13 1.440023 1.000000 0.640949 8.440671
1.138000e+13 1.440697 1.000000 0.640872 8.443066
1.137000e+13 1.440923 1.000000 0.640846 8.443870
1.136000e+13 1.441148 1.000000 0.640820 8.444669
1.136000e+13 1.441148 1.000000 0.640820 8.444669
1.134000e+13 1.441600 1.000000 0.640769 8.446276
1.132000e+13 1.442052 1.000000 0.640717 8.447882
1.130000e+13 1.442505 1.000000 0.640665 8.449491
1.126000e+13 1.443415 1.000000 0.640561 8.452725
1.121000e+13 1.444556 1.000000 0.640431 8.456778
1.114000e+13 1.446164 1.000000 0.640247 8.462488
1.100000e+13 1.449413 1.000000 0.639877 8.474022
1.093000e+13 1.451054 1.000000 0.639690 8.479845
1.092000e+13 1.451289 1.000000 0.639663 8.480679
1.091000e+13 1.451525 1.000000 0.639637 8.481516
1.088000e+13 1.452233 1.000000 0.639556 8.484028
1.087000e+13 1.452470 1.000000 0.639529 8.484868
1.087000e+13 1.452470 1.000000 0.639529 8.484868
1.086000e+13 1.452706 1.000000 0.639502 8.485705
1.085000e+13 1.452944 1.000000 0.639475 8.486550
1.085000e+13 1.452944 1.000000 0.639475 8.486550
1.084000e+13 1.453181 1.000000 0.639448 8.487390
1.082000e+13 1.453656 1.000000 0.639394 8.489075
1.080000e+13 1.454132 1.000000 0.639340 8.490763
1.075000e+13 1.455327 1.000000 0.639205 8.495000
1.074000e+13 1.455567 1.000000 0.639178 8.495851
1.072000e+13 1.456047 1.000000 0.639123 8.497552
1.068000e+13 1.457010 1.000000 0.639014 8.500966
1.067000e+13 1.457252 1.000000 0.638987 8.501823
1.059000e+13 1.459192 1.000000 0.638767 8.508698
1.048000e+13 1.461886 1.000000 0.638462 8.518241
1.047000e+13 1.462133 1.000000 0.638434 8.519115
1.041000e+13 1.463617 1.000000 0.638267 8.524370
1.040000e+13 1.463865 1.000000 0.638239 8.525248
1.039000e+13 1.464113 1.000000 0.638211 8.526126
1.038000e+13 1.464362 1.000000 0.638183 8.527007
1.037000e+13 1.464611 1.000000 0.638155 8.527889
1.037000e+13 1.464611 1.000000 0.638155 8.527889
1.035000e+13 1.465110 1.000000 0.638098 8.529655
1.035000e+13 1.465110 1.000000 0.638098 8.529655
1.034000e+13 1.465360 1.000000 0.638070 8.530540
1.033000e+13 1.465610 1.000000 0.638042 8.531424
1.029000e+13 1.466613 1.000000 0.637929 8.534974
1.023000e+13 1.468126 1.000000 0.637759 8.540327
1.019000e+13 1.469139 1.000000 0.637645 8.543910
1.019000e+13 1.469139 1.000000 0.637645 8.543910
1.019000e+13 1.469139 1.000000 0.637645 8.543910
1.018000e+13 1.469393 1.000000 0.637616 8.544809
1.016000e+13 1.469902 1.000000 0.637559 8.546609
1.010000e+13 1.471436 1.000000 0.637387 8.552033
1.009000e+13 1.471693 1.000000 0.637358 8.552942
1.008000e+13 1.471950 1.000000 0.637329 8.553850
9.979000e+12 1.474560 1.000000 0.637036 8.563075
9.938000e+12 1.475627 1.000000 0.636917 8.566845
9.913000e+12 1.476281 1.000000 0.636843 8.569156
9.890000e+12 1.476883 1.000000 0.636776 8.571282
9.836000e+12 1.478304 1.000000 0.636617 8.576301
9.820000e+12 1.478727 1.000000 0.636570 8.577795
9.789000e+12 1.479548 1.000000 0.636478 8.580694
9.733000e+12 1.481038 1.000000 0.636311 8.585954
9.683000e+12 1.482377 1.000000 0.636162 8.590680
9.677000e+12 1.482538 1.000000 0.636144 8.591248
9.655000e+12 1.483130 1.000000 0.636078 8.593337
9.638000e+12 1.483588 1.000000 0.636027 8.594953
9.630000e+12 1.483804 1.000000 0.636003 8.595715
9.615000e+12 1.484210 1.000000 0.635958 8.597147
9.611000e+12 1.484318 1.000000 0.635945 8.597528
9.578000e+12 1.485213 1.000000 0.635846 8.600685
9.537000e+12 1.486330 1.000000 0.635721 8.604625
9.526000e+12 1.486630 1.000000 0.635688 8.605683
9.458000e+12 1.488496 1.000000 0.635480 8.612262
9.431000e+12 1.489241 1.000000 0.635398 8.614888
9.427000e+12 1.489351 1.000000 0.635385 8.615276
9.390000e+12 1.490376 1.000000 0.635272 8.618889
9.313000e+12 1.492524 1.000000 0.635033 8.626457
9.309000e+12 1.492636 1.000000 0.635021 8.626852
9.297000e+12 1.492972 1.000000 0.634984 8.628035
9.247000e+12 1.494380 1.000000 0.634828 8.632994
9.206000e+12 1.495540 1.000000 0.634699 8.637079
9.204000e+12 1.495597 1.000000 0.634693 8.637280
9.191000e+12 1.495966 1.000000 0.634652 8.638579
9.173000e+12 1.496478 1.000000 0.634595 8.640382
9.160000e+12 1.496848 1.000000 0.634554 8.641684
9.121000e+12 1.497963 1.000000 0.634431 8.645609
9.117000e+12 1.498078 1.000000 0.634418 8.646014
9.082000e+12 1.499084 1.000000 0.634307 8.649554
9.016000e+12 1.500991 1.000000 0.634097 8.656264
9.012000e+12 1.501107 1.000000 0.634084 8.656672
8.962000e+12 1.502563 1.000000 0.633924 8.661793
8.950000e+12 1.502914 1.000000 0.633885 8.663027
8.935000e+12 1.503353 1.000000 0.633836 8.664571
8.931000e+12 1.503470 1.000000 0.633824 8.664982
8.921000e+12 1.503764 1.000000 0.633791 8.666016
8.900000e+12 1.504381 1.000000 0.633723 8.668185
8.894000e+12 1.504558 1.000000 0.633704 8.668808
8.869000e+12 1.505295 1.000000 0.633623 8.671399
8.803000e+12 1.507253 1.000000 0.633407 8.678280
8.778000e+12 1.507999 1.000000 0.633325 8.680902
8.689000e+12 1.510672 1.000000 0.633032 8.690291
8.689000e+12 1.510672 1.000000 0.633032 8.690291
8.679000e+12 1.510975 1.000000 0.632999 8.691355
8.648000e+12 1.511914 1.000000 0.632896 8.694653
8.646000e+12 1.511975 1.000000 0.632889 8.694867
8.633000e+12 1.512370 1.000000 0.632846 8.696254
8.602000e+12 1.513315 1.000000 0.632742 8.699571
8.577000e+12 1.514080 1.000000 0.632658 8.702257
8.571000e+12 1.514264 1.000000 0.632638 8.702902
8.563000e+12 1.514509 1.000000 0.632612 8.703762
8.536000e+12 1.515339 1.000000 0.632521 8.706675
8.520000e+12 1.515833 1.000000 0.632467 8.708409
8.515000e+12 1.515987 1.000000 0.632450 8.708949
8.476000e+12 1.517194 1.000000 0.632318 8.713184
8.460000e+12 1.517691 1.000000 0.632264 8.714927
8.393000e+12 1.519784 1.000000 0.632035 8.722268
8.383000e+12 1.520098 1.000000 0.632001 8.723369
8.375000e+12 1.520349 1.000000 0.631974 8.724249
8.358000e+12 1.520884 1.000000 0.631915 8.726124
8.319000e+12 1.522116 1.000000 0.631781 8.730443
8.309000e+12 1.522433 1.000000 0.631746 8.731554
8.278000e+12 1.523419 1.000000 0.631639 8.735010
8.271000e+12 1.523642 1.000000 0.631615 8.735791
8.180000e+12 1.526560 1.000000 0.631297 8.746014
8.164000e+12 1.527076 1.000000 0.631241 8.747822
8.143000e+12 1.527756 1.000000 0.631168 8.750203
8.133000e+12 1.528081 1.000000 0.631132 8.751341
8.125000e+12 1.528340 1.000000 0.631104 8.752248
8.098000e+12 1.529219 1.000000 0.631009 8.755325
8.083000e+12 1.529709 1.000000 0.630956 8.757041
8.073000e+12 1.530036 1.000000 0.630920 8.758185
8.071000e+12 1.530102 1.000000 0.630913 8.758416
8.030000e+12 1.531447 1.000000 0.630767 8.763124
7.994000e+12 1.532635 1.000000 0.630639 8.767281
7.988000e+12 1.532834 1.000000 0.630617 8.767977
7.986000e+12 1.532900 1.000000 0.630610 8.768208
7.951000e+12 1.534061 1.000000 0.630484 8.772270
7.926000e+12 1.534895 1.000000 0.630394 8.775187
7.881000e+12 1.536402 1.000000 0.630231 8.780457
7.864000e+12 1.536973 1.000000 0.630169 8.782454
7.856000e+12 1.537243 1.000000 0.630140 8.783398
7.808000e+12 1.538866 1.000000 0.629965 8.789071
7.786000e+12 1.539614 1.000000 0.629884 8.791685
7.767000e+12 1.540261 1.000000 0.629815 8.793946
7.761000e+12 1.540466 1.000000 0.629793 8.794663
7.757000e+12 1.540603 1.000000 0.629778 8.795141
7.744000e+12 1.541048 1.000000 0.629730 8.796696
7.705000e+12 1.542386 1.000000 0.629586 8.801371
7.703000e+12 1.542455 1.000000 0.629578 8.801612
7.701000e+12 1.542524 1.000000 0.629571 8.801853
7.701000e+12 1.542524 1.000000 0.629571 8.801853
7.684000e+12 1.543110 1.000000 0.629508 8.803899
7.670000e+12 1.543594 1.000000 0.629456 8.805590
7.660000e+12 1.543941 1.000000 0.629419 8.806802
7.647000e+12 1.544391 1.000000 0.629370 8.808373
7.637000e+12 1.544739 1.000000 0.629333 8.809588
7.624000e+12 1.545191 1.000000 0.629284 8.811166
7.616000e+12 1.545470 1.000000 0.629254 8.812141
7.610000e+12 1.545679 1.000000 0.629232 8.812870
7.585000e+12 1.546553 1.000000 0.629138 8.815921
7.560000e+12 1.547430 1.000000 0.629044 8.818982
7.550000e+12 1.547782 1.000000 0.629006 8.820211
7.521000e+12 1.548804 1.000000 0.628896 8.823777
7.515000e+12 1.549016 1.000000 0.628873 8.824517
7.488000e+12 1.549973 1.000000 0.628771 8.827856
7.480000e+12 1.550258 1.000000 0.628740 8.828850
7.469000e+12 1.550649 1.000000 0.628698 8.830214
7.457000e+12 1.551077 1.000000 0.628653 8.831707
7.455000e+12 1.551148 1.000000 0.628645 8.831955
7.453000e+12 1.551219 1.000000 0.628637 8.832202
7.449000e+12 1.551362 1.000000 0.628622 8.832701
7.428000e+12 1.552113 1.000000 0.628542 8.835320
7.411000e+12 1.552723 1.000000 0.628476 8.837447
7.399000e+12 1.553154 1.000000 0.628430 8.838950
7.391000e+12 1.553442 1.000000 0.628399 8.839954
7.391000e+12 1.553442 1.000000 0.628399 8.839954
7.382000e+12 1.553767 1.000000 0.628365 8.841087
7.376000e+12 1.553983 1.000000 0.628342 8.841841
7.335000e+12 1.555468 1.000000 0.628183 8.847017
7.323000e+12 1.555904 1.000000 0.628136 8.848537
7.296000e+12 1.556888 1.000000 0.628031 8.851966
7.285000e+12 1.557290 1.000000 0.627988 8.853366
7.273000e+12 1.557730 1.000000 0.627941 8.854899
7.246000e+12 1.558721 1.000000 0.627836 8.858352
7.219000e+12 1.559717 1.000000 0.627729 8.861821
7.180000e+12 1.561162 1.000000 0.627576 8.866853
7.174000e+12 1.561385 1.000000 0.627552 8.867630
7.155000e+12 1.562093 1.000000 0.627476 8.870095
7.124000e+12 1.563253 1.000000 0.627353 8.874133
7.089000e+12 1.564568 1.000000 0.627213 8.878710
7.077000e+12 1.565021 1.000000 0.627165 8.880286
7.039000e+12 1.566460 1.000000 0.627012 8.885293
7.035000e+12 1.566611 1.000000 0.626996 8.885818
6.994000e+12 1.568174 1.000000 0.626830 8.891255
6.977000e+12 1.568825 1.000000 0.626761 8.893519
6.973000e+12 1.568979 1.000000 0.626745 8.894054
6.961000e+12 1.569440 1.000000 0.626696 8.895657
6.899000e+12 1.571834 1.000000 0.626443 8.903980
6.870000e+12 1.572963 1.000000 0.626323 8.907904
6.866000e+12 1.573119 1.000000 0.626307 8.908446
6.847000e+12 1.573861 1.000000 0.626228 8.911024
6.835000e+12 1.574331 1.000000 0.626179 8.912657
6.814000e+12 1.575156 1.000000 0.626091 8.915523
6.810000e+12 1.575313 1.000000 0.626075 8.916068
6.795000e+12 1.575904 1.000000 0.626012 8.918121
6.793000e+12 1.575983 1.000000 0.626004 8.918396
6.787000e+12 1.576220 1.000000 0.625979 8.919219
6.756000e+12 1.577448 1.000000 0.625849 8.923483
6.756000e+12 1.577448 1.000000 0.625849 8.923483
6.731000e+12 1.578443 1.000000 0.625744 8.926938
6.731000e+12 1.578443 1.000000 0.625744 8.926938
6.723000e+12 1.578762 1.000000 0.625711 8.928046
6.700000e+12 1.579682 1.000000 0.625614 8.931240
6.694000e+12 1.579922 1.000000 0.625589 8.932073
6.690000e+12 1.580083 1.000000 0.625572 8.932631
6.661000e+12 1.581249 1.000000 0.625449 8.936678
6.659000e+12 1.581330 1.000000 0.625440 8.936959
6.647000e+12 1.581815 1.000000 0.625389 8.938642
6.647000e+12 1.581815 1.000000 0.625389 8.938642
6.645000e+12 1.581895 1.000000 0.625381 8.938920
6.640000e+12 1.582098 1.000000 0.625359 8.939624
6.636000e+12 1.582260 1.000000 0.625342 8.940186
6.636000e+12 1.582260 1.000000 0.625342 8.940186
6.601000e+12 1.583681 1.000000 0.625193 8.945116
6.578000e+12 1.584619 1.000000 0.625094 8.948369
6.572000e+12 1.584864 1.000000 0.625069 8.949219
6.570000e+12 1.584946 1.000000 0.625060 8.949504
6.566000e+12 1.585110 1.000000 0.625043 8.950072
6.533000e+12 1.586465 1.000000 0.624901 8.954771
6.525000e+12 1.586795 1.000000 0.624866 8.955915
6.522000e+12 1.586919 1.000000 0.624853 8.956345
6.518000e+12 1.587084 1.000000 0.624836 8.956917
6.514000e+12 1.587249 1.000000 0.624818 8.957489
6.506000e+12 1.587580 1.000000 0.624784 8.958636
6.504000e+12 1.587662 1.000000 0.624775 8.958921
6.487000e+12 1.588367 1.000000 0.624701 8.961364
6.475000e+12 1.588865 1.000000 0.624649 8.963090
6.475000e+12 1.588865 1.000000 0.624649 8.963090
6.456000e+12 1.589656 1.000000 0.624566 8.965832
6.438000e+12 1.590408 1.000000 0.624487 8.968437
6.434000e+12 1.590576 1.000000 0.624470 8.969019
6.427000e+12 1.590869 1.000000 0.624439 8.970035
6.413000e+12 1.591456 1.000000 0.624377 8.972068
6.401000e+12 1.591961 1.000000 0.624325 8.973818
6.380000e+12 1.592847 1.000000 0.624232 8.976886
6.380000e+12 1.592847 1.000000 0.624232 8.976886
6.357000e+12 1.593820 1.000000 0.624130 8.980256
6.357000e+12 1.593820 1.000000 0.624130 8.980256
6.349000e+12 1.594160 1.000000 0.624095 8.981433
6.341000e+12 1.594500 1.000000 0.624059 8.982611
6.336000e+12 1.594713 1.000000 0.624037 8.983348
6.330000e+12 1.594968 1.000000 0.624010 8.984231
6.324000e+12 1.595224 1.000000 0.623984 8.985117
6.293000e+12 1.596550 1.000000 0.623845 8.989708
6.283000e+12 1.596979 1.000000 0.623800 8.991192
6.256000e+12 1.598142 1.000000 0.623679 8.995217
6.252000e+12 1.598314 1.000000 0.623661 8.995812
6.250000e+12 1.598401 1.000000 0.623652 8.996113
6.239000e+12 1.598876 1.000000 0.623603 8.997757
6.231000e+12 1.599223 1.000000 0.623566 8.998958
6.219000e+12 1.599744 1.000000 0.623512 9.000760
6.217000e+12 1.599830 1.000000 0.623503 9.001058
6.192000e+12 1.600919 1.000000 0.623390 9.004824
6.179000e+12 1.601487 1.000000 0.623331 9.006789
6.167000e+12 1.602013 1.000000 0.623276 9.008608
6.163000e+12 1.602188 1.000000 0.623258 9.009213
6.152000e+12 1.602671 1.000000 0.623207 9.010883
6.134000e+12 1.603463 1.000000 0.623125 9.013622
6.117000e+12 1.604214 1.000000 0.623047 9.016218
6.107000e+12 1.604657 1.000000 0.623001 9.017749
6.094000e+12 1.605233 1.000000 0.622941 9.019740
6.076000e+12 1.606034 1.000000 0.622858 9.022508
6.055000e+12 1.606971 1.000000 0.622761 9.025746
6.043000e+12 1.607508 1.000000 0.622705 9.027601
6.035000e+12 1.607867 1.000000 0.622668 9.028842
6.031000e+12 1.608047 1.000000 0.622649 9.029464
5.989000e+12 1.609940 1.000000 0.622453 9.036002
5.987000e+12 1.610030 1.000000 0.622444 9.036313
5.979000e+12 1.610393 1.000000 0.622406 9.037566
